REEF_SITE,TRANSECT_NO,YEAR,MONTH,SURVEY_DATE,SUBSTRATE_COVER,GENUS,ABUNDANCE,PERCENT_ABUNDANCE
ATL,2,2018,JUL,31/07/18,LCC,GARDINEROSERIS,0,0
ATL,2,2018,JUL,31/07/18,LCC,GONIASTREA,0,0
ATL,2,2018,JUL,31/07/18,LCC,GONIOPORA,13,13.3
ATL,2,2018,JUL,31/07/18,LCC,HYDNOPHORA,0,0
ATL,2,2018,JUL,31/07/18,LCC,LEPTASTREA,0,0
ATL,2,2018,JUL,31/07/18,LCC,LEPTORIA,0,0
ATL,2,2018,JUL,31/07/18,LCC,LEPTOSERIS,0,0
ATL,2,2018,JUL,31/07/18,LCC,LITHOPHYLLON,0,0
ATL,2,2018,JUL,31/07/18,LCC,LOBOPHYLLIA,5,5.1
ATL,2,2018,JUL,31/07/18,LCC,MERULINA,0,0
ATL,2,2018,JUL,31/07/18,LCC,MONTIPORA,23,23.5
ATL,2,2018,JUL,31/07/18,LCC,OULOPHYLLIA,0,0
ATL,2,2018,JUL,31/07/18,LCC,PACHYSERIS,0,0
ATL,2,2018,JUL,31/07/18,LCC,PAVONA,0,0
ATL,2,2018,JUL,31/07/18,LCC,PECTINIA,0,0
ATL,2,2018,JUL,31/07/18,LCC,PHYSOGYRA,0,0
ATL,2,2018,JUL,31/07/18,LCC,PLATYGYRA,0,0
ATL,2,2018,JUL,31/07/18,LCC,PLEROGYRA,0,0
ATL,2,2018,JUL,31/07/18,LCC,POCILLOPORA,0,0
ATL,2,2018,JUL,31/07/18,LCC,PODOBACIA,0,0
ATL,2,2018,JUL,31/07/18,LCC,PORITES,8,8.2
ATL,2,2018,JUL,31/07/18,LCC,PSAMMOCORA,0,0
ATL,2,2018,JUL,31/07/18,LCC,SERIATOPORA,0,0
ATL,2,2018,JUL,31/07/18,LCC,STYLOPHORA,0,0
ATL,2,2018,JUL,31/07/18,LCC,TUBASTREA,0,0
ATL,2,2018,JUL,31/07/18,LCC,TURBINARIA,0,0
ATL,2,2018,JUL,31/07/18,OTHER,ANEMONE,0,0
ATL,2,2018,JUL,31/07/18,OTHER,CLAM,0,0
ATL,2,2018,JUL,31/07/18,OTHER,OTHER LIFE,0,0
ATL,2,2018,JUL,31/07/18,OTHER,SEA CUCUMBER,0,0
ATL,2,2018,JUL,31/07/18,OTHER,SPONGE,0,0
ATL,2,2018,JUL,31/07/18,OTHER,URCHIN,0,0
ATL,2,2018,JUL,31/07/18,OTHER,ZOANTHIDS,0,0
ATL,2,2018,JUL,31/07/18,ROCK,ROCK,0,0
ATL,2,2018,JUL,31/07/18,RUBBLE,RUBBLE,0,0
ATL,2,2018,JUL,31/07/18,SAND,SAND,23,23.5
ATL,2,2018,JUL,31/07/18,SC,SOFT CORAL,0,0
ATL,2,2018,JUL,31/07/18,SEDIMENT,SEDIMENT,0,0
ATL,2,2018,MAR,20/03/18,ALGAE,ALGAE,0,0
ATL,2,2018,MAR,20/03/18,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
ATL,2,2018,MAR,20/03/18,DCA,DCA,32,32.7
ATL,2,2018,MAR,20/03/18,LCC,ACANTHASTREA,1,1
ATL,2,2018,MAR,20/03/18,LCC,ACROPORA,1,1
ATL,2,2018,MAR,20/03/18,LCC,ALVEOPORA,1,1
ATL,2,2018,MAR,20/03/18,LCC,ASTREA,0,0
ATL,2,2018,MAR,20/03/18,LCC,ASTREOPORA,0,0
ATL,2,2018,MAR,20/03/18,LCC,CAULASTREA,0,0
ATL,2,2018,MAR,20/03/18,LCC,COELOSERIS,0,0
ATL,2,2018,MAR,20/03/18,LCC,COSCINARAEA,0,0
ATL,2,2018,MAR,20/03/18,LCC,CTENACTIS,0,0
ATL,2,2018,MAR,20/03/18,LCC,CYNARINA,0,0
ATL,2,2018,MAR,20/03/18,LCC,CYPHASTREA,0,0
ATL,2,2018,MAR,20/03/18,LCC,DIPLOASTREA,0,0
ATL,2,2018,MAR,20/03/18,LCC,DIPSASTRAEA,1,1
ATL,2,2018,MAR,20/03/18,LCC,ECHINOPHYLLIA,0,0
ATL,2,2018,MAR,20/03/18,LCC,ECHINOPORA,0,0
ATL,2,2018,MAR,20/03/18,LCC,EUPHYLLIA,0,0
ATL,2,2018,MAR,20/03/18,LCC,FAVITES,4,4.1
ATL,2,2018,MAR,20/03/18,LCC,FUNGIA,0,0
ATL,2,2018,MAR,20/03/18,LCC,GALAXEA,0,0
ATL,2,2018,MAR,20/03/18,LCC,GARDINEROSERIS,0,0
ATL,2,2018,MAR,20/03/18,LCC,GONIASTREA,1,1
ATL,2,2018,MAR,20/03/18,LCC,GONIOPORA,5,5.1
ATL,2,2018,MAR,20/03/18,LCC,HYDNOPHORA,0,0
ATL,2,2018,MAR,20/03/18,LCC,LEPTASTREA,0,0
ATL,2,2018,MAR,20/03/18,LCC,LEPTORIA,0,0
ATL,2,2018,MAR,20/03/18,LCC,LEPTOSERIS,0,0
ATL,2,2018,MAR,20/03/18,LCC,LITHOPHYLLON,0,0
ATL,2,2018,MAR,20/03/18,LCC,LOBOPHYLLIA,5,5.1
ATL,2,2018,MAR,20/03/18,LCC,MERULINA,0,0
ATL,2,2018,MAR,20/03/18,LCC,MONTIPORA,18,18.4
ATL,2,2018,MAR,20/03/18,LCC,OULOPHYLLIA,0,0
ATL,2,2018,MAR,20/03/18,LCC,PACHYSERIS,0,0
ATL,2,2018,MAR,20/03/18,LCC,PAVONA,5,5.1
ATL,2,2018,MAR,20/03/18,LCC,PECTINIA,0,0
ATL,2,2018,MAR,20/03/18,LCC,PHYSOGYRA,0,0
ATL,2,2018,MAR,20/03/18,LCC,PLATYGYRA,0,0
ATL,2,2018,MAR,20/03/18,LCC,PLEROGYRA,0,0
ATL,2,2018,MAR,20/03/18,LCC,POCILLOPORA,0,0
ATL,2,2018,MAR,20/03/18,LCC,PODOBACIA,0,0
ATL,2,2018,MAR,20/03/18,LCC,PORITES,7,7.1
ATL,2,2018,MAR,20/03/18,LCC,PSAMMOCORA,0,0
ATL,2,2018,MAR,20/03/18,LCC,SERIATOPORA,0,0
ATL,2,2018,MAR,20/03/18,LCC,STYLOPHORA,0,0
ATL,2,2018,MAR,20/03/18,LCC,TUBASTREA,0,0
ATL,2,2018,MAR,20/03/18,LCC,TURBINARIA,0,0
ATL,2,2018,MAR,20/03/18,OTHER,ANEMONE,0,0
ATL,2,2018,MAR,20/03/18,OTHER,CLAM,1,1
ATL,2,2018,MAR,20/03/18,OTHER,OTHER LIFE,1,1
ATL,2,2018,MAR,20/03/18,OTHER,SEA CUCUMBER,0,0
ATL,2,2018,MAR,20/03/18,OTHER,SPONGE,0,0
ATL,2,2018,MAR,20/03/18,OTHER,URCHIN,0,0
ATL,2,2018,MAR,20/03/18,OTHER,ZOANTHIDS,0,0
ATL,2,2018,MAR,20/03/18,ROCK,ROCK,0,0
ATL,2,2018,MAR,20/03/18,RUBBLE,RUBBLE,0,0
ATL,2,2018,MAR,20/03/18,SAND,SAND,15,15.3
ATL,2,2018,MAR,20/03/18,SC,SOFT CORAL,0,0
ATL,2,2018,MAR,20/03/18,SEDIMENT,SEDIMENT,0,0
ATL,2,2018,MAR,29/03/18,ALGAE,ALGAE,0,0
ATL,2,2018,MAR,29/03/18,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
ATL,2,2018,MAR,29/03/18,DCA,DCA,46,45.5
ATL,2,2018,MAR,29/03/18,LCC,ACANTHASTREA,0,0
ATL,2,2018,MAR,29/03/18,LCC,ACROPORA,1,1
ATL,2,2018,MAR,29/03/18,LCC,ALVEOPORA,0,0
ATL,2,2018,MAR,29/03/18,LCC,ASTREA,0,0
ATL,2,2018,MAR,29/03/18,LCC,ASTREOPORA,0,0
ATL,2,2018,MAR,29/03/18,LCC,CAULASTREA,0,0
ATL,2,2018,MAR,29/03/18,LCC,COELOSERIS,0,0
ATL,2,2018,MAR,29/03/18,LCC,COSCINARAEA,0,0
ATL,2,2018,MAR,29/03/18,LCC,CTENACTIS,0,0
ATL,2,2018,MAR,29/03/18,LCC,CYNARINA,0,0
ATL,2,2018,MAR,29/03/18,LCC,CYPHASTREA,0,0
ATL,2,2018,MAR,29/03/18,LCC,DIPLOASTREA,0,0
ATL,2,2018,MAR,29/03/18,LCC,DIPSASTRAEA,3,3
ATL,2,2018,MAR,29/03/18,LCC,ECHINOPHYLLIA,0,0
ATL,2,2018,MAR,29/03/18,LCC,ECHINOPORA,0,0
ATL,2,2018,MAR,29/03/18,LCC,EUPHYLLIA,0,0
ATL,2,2018,MAR,29/03/18,LCC,FAVITES,4,4
ATL,2,2018,MAR,29/03/18,LCC,FUNGIA,1,1
ATL,2,2018,MAR,29/03/18,LCC,GALAXEA,2,2
ATL,2,2018,MAR,29/03/18,LCC,GARDINEROSERIS,0,0
ATL,2,2018,MAR,29/03/18,LCC,GONIASTREA,0,0
ATL,2,2018,MAR,29/03/18,LCC,GONIOPORA,2,2
ATL,2,2018,MAR,29/03/18,LCC,HYDNOPHORA,0,0
ATL,2,2018,MAR,29/03/18,LCC,LEPTASTREA,0,0
ATL,2,2018,MAR,29/03/18,LCC,LEPTORIA,0,0
ATL,2,2018,MAR,29/03/18,LCC,LEPTOSERIS,1,1
ATL,2,2018,MAR,29/03/18,LCC,LITHOPHYLLON,0,0
ATL,2,2018,MAR,29/03/18,LCC,LOBOPHYLLIA,3,3
ATL,2,2018,MAR,29/03/18,LCC,MERULINA,0,0
ATL,2,2018,MAR,29/03/18,LCC,MONTIPORA,26,25.7
ATL,2,2018,MAR,29/03/18,LCC,OULOPHYLLIA,0,0
ATL,2,2018,MAR,29/03/18,LCC,PACHYSERIS,0,0
ATL,2,2018,MAR,29/03/18,LCC,PAVONA,1,1
ATL,2,2018,MAR,29/03/18,LCC,PECTINIA,0,0
ATL,2,2018,MAR,29/03/18,LCC,PHYSOGYRA,0,0
ATL,2,2018,MAR,29/03/18,LCC,PLATYGYRA,0,0
ATL,2,2018,MAR,29/03/18,LCC,PLEROGYRA,0,0
ATL,2,2018,MAR,29/03/18,LCC,POCILLOPORA,2,2
ATL,2,2018,MAR,29/03/18,LCC,PODOBACIA,0,0
ATL,2,2018,MAR,29/03/18,LCC,PORITES,2,2
ATL,2,2018,MAR,29/03/18,LCC,PSAMMOCORA,0,0
ATL,2,2018,MAR,29/03/18,LCC,SERIATOPORA,0,0
ATL,2,2018,MAR,29/03/18,LCC,STYLOPHORA,0,0
ATL,2,2018,MAR,29/03/18,LCC,TUBASTREA,0,0
ATL,2,2018,MAR,29/03/18,LCC,TURBINARIA,0,0
ATL,2,2018,MAR,29/03/18,OTHER,ANEMONE,0,0
ATL,2,2018,MAR,29/03/18,OTHER,CLAM,1,1
ATL,2,2018,MAR,29/03/18,OTHER,OTHER LIFE,0,0
ATL,2,2018,MAR,29/03/18,OTHER,SEA CUCUMBER,0,0
ATL,2,2018,MAR,29/03/18,OTHER,SPONGE,0,0
ATL,2,2018,MAR,29/03/18,OTHER,URCHIN,0,0
ATL,2,2018,MAR,29/03/18,OTHER,ZOANTHIDS,0,0
ATL,2,2018,MAR,29/03/18,ROCK,ROCK,0,0
ATL,2,2018,MAR,29/03/18,RUBBLE,RUBBLE,0,0
ATL,2,2018,MAR,29/03/18,SAND,SAND,6,5.9
ATL,2,2018,MAR,29/03/18,SC,SOFT CORAL,0,0
ATL,2,2018,MAR,29/03/18,SEDIMENT,SEDIMENT,0,0
ATL,2,2018,OCT,28/10/18,ALGAE,ALGAE,0,0
ATL,2,2018,OCT,28/10/18,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
ATL,2,2018,OCT,28/10/18,DCA,DCA,40,39.6
ATL,2,2018,OCT,28/10/18,LCC,ACANTHASTREA,0,0
ATL,2,2018,OCT,28/10/18,LCC,ACROPORA,5,5
ATL,2,2018,OCT,28/10/18,LCC,ALVEOPORA,0,0
ATL,2,2018,OCT,28/10/18,LCC,ASTREA,2,2
ATL,2,2018,OCT,28/10/18,LCC,ASTREOPORA,0,0
ATL,2,2018,OCT,28/10/18,LCC,CAULASTREA,0,0
ATL,2,2018,OCT,28/10/18,LCC,COELOSERIS,0,0
ATL,2,2018,OCT,28/10/18,LCC,COSCINARAEA,0,0
ATL,2,2018,OCT,28/10/18,LCC,CTENACTIS,0,0
ATL,2,2018,OCT,28/10/18,LCC,CYNARINA,0,0
ATL,2,2018,OCT,28/10/18,LCC,CYPHASTREA,0,0
ATL,2,2018,OCT,28/10/18,LCC,DIPLOASTREA,0,0
ATL,2,2018,OCT,28/10/18,LCC,DIPSASTRAEA,0,0
ATL,2,2018,OCT,28/10/18,LCC,ECHINOPHYLLIA,0,0
ATL,2,2018,OCT,28/10/18,LCC,ECHINOPORA,0,0
ATL,2,2018,OCT,28/10/18,LCC,EUPHYLLIA,0,0
ATL,2,2018,OCT,28/10/18,LCC,FAVITES,2,2
ATL,2,2018,OCT,28/10/18,LCC,FUNGIA,0,0
ATL,2,2018,OCT,28/10/18,LCC,GALAXEA,0,0
ATL,2,2018,OCT,28/10/18,LCC,GARDINEROSERIS,0,0
ATL,2,2018,OCT,28/10/18,LCC,GONIASTREA,0,0
ATL,2,2018,OCT,28/10/18,LCC,GONIOPORA,0,0
ATL,2,2018,OCT,28/10/18,LCC,HYDNOPHORA,0,0
ATL,2,2018,OCT,28/10/18,LCC,LEPTASTREA,0,0
ATL,2,2018,OCT,28/10/18,LCC,LEPTORIA,0,0
ATL,2,2018,OCT,28/10/18,LCC,LEPTOSERIS,0,0
ATL,2,2018,OCT,28/10/18,LCC,LITHOPHYLLON,0,0
ATL,2,2018,OCT,28/10/18,LCC,LOBOPHYLLIA,1,1
ATL,2,2018,OCT,28/10/18,LCC,MERULINA,2,2
ATL,2,2018,OCT,28/10/18,LCC,MONTIPORA,0,0
ATL,2,2018,OCT,28/10/18,LCC,OULOPHYLLIA,1,1
ATL,2,2018,OCT,28/10/18,LCC,PACHYSERIS,0,0
ATL,2,2018,OCT,28/10/18,LCC,PAVONA,2,2
ATL,2,2018,OCT,28/10/18,LCC,PECTINIA,0,0
ATL,2,2018,OCT,28/10/18,LCC,PHYSOGYRA,0,0
ATL,2,2018,OCT,28/10/18,LCC,PLATYGYRA,0,0
ATL,2,2018,OCT,28/10/18,LCC,PLEROGYRA,0,0
ATL,2,2018,OCT,28/10/18,LCC,POCILLOPORA,0,0
ATL,2,2018,OCT,28/10/18,LCC,PODOBACIA,0,0
ATL,2,2018,OCT,28/10/18,LCC,PORITES,44,43.6
ATL,2,2018,OCT,28/10/18,LCC,PSAMMOCORA,0,0
ATL,2,2018,OCT,28/10/18,LCC,SERIATOPORA,1,1
ATL,2,2018,OCT,28/10/18,LCC,STYLOPHORA,0,0
ATL,2,2018,OCT,28/10/18,LCC,TUBASTREA,0,0
ATL,2,2018,OCT,28/10/18,LCC,TURBINARIA,0,0
ATL,2,2018,OCT,28/10/18,OTHER,ANEMONE,0,0
ATL,2,2018,OCT,28/10/18,OTHER,CLAM,0,0
ATL,2,2018,OCT,28/10/18,OTHER,OTHER LIFE,0,0
ATL,2,2018,OCT,28/10/18,OTHER,SEA CUCUMBER,0,0
ATL,2,2018,OCT,28/10/18,OTHER,SPONGE,0,0
ATL,2,2018,OCT,28/10/18,OTHER,URCHIN,0,0
ATL,2,2018,OCT,28/10/18,OTHER,ZOANTHIDS,0,0
ATL,2,2018,OCT,28/10/18,ROCK,ROCK,0,0
ATL,2,2018,OCT,28/10/18,RUBBLE,RUBBLE,0,0
ATL,2,2018,OCT,28/10/18,SAND,SAND,1,1
ATL,2,2018,OCT,28/10/18,SC,SOFT CORAL,0,0
ATL,2,2018,OCT,28/10/18,SEDIMENT,SEDIMENT,0,0
ATL,2,2018,SEP,27/09/18,ALGAE,ALGAE,0,0
ATL,2,2018,SEP,27/09/18,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
ATL,2,2018,SEP,27/09/18,DCA,DCA,29,36.7
ATL,2,2018,SEP,27/09/18,LCC,ACANTHASTREA,0,0
ATL,2,2018,SEP,27/09/18,LCC,ACROPORA,4,5.1
ATL,2,2018,SEP,27/09/18,LCC,ALVEOPORA,0,0
ATL,2,2018,SEP,27/09/18,LCC,ASTREA,0,0
ATL,2,2018,SEP,27/09/18,LCC,ASTREOPORA,0,0
ATL,2,2018,SEP,27/09/18,LCC,CAULASTREA,0,0
ATL,2,2018,SEP,27/09/18,LCC,COELOSERIS,0,0
ATL,2,2018,SEP,27/09/18,LCC,COSCINARAEA,0,0
ATL,2,2018,SEP,27/09/18,LCC,CTENACTIS,0,0
ATL,2,2018,SEP,27/09/18,LCC,CYNARINA,0,0
ATL,2,2018,SEP,27/09/18,LCC,CYPHASTREA,0,0
ATL,2,2018,SEP,27/09/18,LCC,DIPLOASTREA,0,0
ATL,2,2018,SEP,27/09/18,LCC,DIPSASTRAEA,0,0
ATL,2,2018,SEP,27/09/18,LCC,ECHINOPHYLLIA,0,0
ATL,2,2018,SEP,27/09/18,LCC,ECHINOPORA,1,1.3
ATL,2,2018,SEP,27/09/18,LCC,EUPHYLLIA,0,0
ATL,2,2018,SEP,27/09/18,LCC,FAVITES,0,0
ATL,2,2018,SEP,27/09/18,LCC,FUNGIA,0,0
ATL,2,2018,SEP,27/09/18,LCC,GALAXEA,0,0
ATL,2,2018,SEP,27/09/18,LCC,GARDINEROSERIS,0,0
ATL,2,2018,SEP,27/09/18,LCC,GONIASTREA,2,2.5
ATL,2,2018,SEP,27/09/18,LCC,GONIOPORA,5,6.3
ATL,2,2018,SEP,27/09/18,LCC,HYDNOPHORA,0,0
ATL,2,2018,SEP,27/09/18,LCC,LEPTASTREA,0,0
ATL,2,2018,SEP,27/09/18,LCC,LEPTORIA,0,0
ATL,2,2018,SEP,27/09/18,LCC,LEPTOSERIS,0,0
ATL,2,2018,SEP,27/09/18,LCC,LITHOPHYLLON,0,0
ATL,2,2018,SEP,27/09/18,LCC,LOBOPHYLLIA,5,6.3
ATL,2,2018,SEP,27/09/18,LCC,MERULINA,0,0
ATL,2,2018,SEP,27/09/18,LCC,MONTIPORA,0,0
ATL,2,2018,SEP,27/09/18,LCC,OULOPHYLLIA,0,0
ATL,2,2018,SEP,27/09/18,LCC,PACHYSERIS,0,0
ATL,2,2018,SEP,27/09/18,LCC,PAVONA,0,0
ATL,2,2018,SEP,27/09/18,LCC,PECTINIA,0,0
ATL,2,2018,SEP,27/09/18,LCC,PHYSOGYRA,1,1.3
ATL,2,2018,SEP,27/09/18,LCC,PLATYGYRA,0,0
ATL,2,2018,SEP,27/09/18,LCC,PLEROGYRA,0,0
ATL,2,2018,SEP,27/09/18,LCC,POCILLOPORA,1,1.3
ATL,2,2018,SEP,27/09/18,LCC,PODOBACIA,0,0
ATL,2,2018,SEP,27/09/18,LCC,PORITES,23,29.1
ATL,2,2018,SEP,27/09/18,LCC,PSAMMOCORA,0,0
ATL,2,2018,SEP,27/09/18,LCC,SERIATOPORA,0,0
ATL,2,2018,SEP,27/09/18,LCC,STYLOPHORA,0,0
ATL,2,2018,SEP,27/09/18,LCC,TUBASTREA,0,0
ATL,2,2018,SEP,27/09/18,LCC,TURBINARIA,0,0
ATL,2,2018,SEP,27/09/18,OTHER,ANEMONE,0,0
ATL,2,2018,SEP,27/09/18,OTHER,CLAM,0,0
ATL,2,2018,SEP,27/09/18,OTHER,OTHER LIFE,0,0
ATL,2,2018,SEP,27/09/18,OTHER,SEA CUCUMBER,0,0
ATL,2,2018,SEP,27/09/18,OTHER,SPONGE,0,0
ATL,2,2018,SEP,27/09/18,OTHER,URCHIN,0,0
ATL,2,2018,SEP,27/09/18,OTHER,ZOANTHIDS,0,0
ATL,2,2018,SEP,27/09/18,ROCK,ROCK,0,0
ATL,2,2018,SEP,27/09/18,RUBBLE,RUBBLE,0,0
ATL,2,2018,SEP,27/09/18,SAND,SAND,8,10.1
ATL,2,2018,SEP,27/09/18,SC,SOFT CORAL,0,0
ATL,2,2018,SEP,27/09/18,SEDIMENT,SEDIMENT,0,0
ATL,2,2019,AUG,20/08/19,ALGAE,ALGAE,0,0
ATL,2,2019,AUG,20/08/19,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
ATL,2,2019,AUG,20/08/19,DCA,DCA,36,36
ATL,2,2019,AUG,20/08/19,LCC,ACANTHASTREA,0,0
ATL,2,2019,AUG,20/08/19,LCC,ACROPORA,0,0
ATL,2,2019,AUG,20/08/19,LCC,ALVEOPORA,0,0
ATL,2,2019,AUG,20/08/19,LCC,ASTREA,0,0
ATL,2,2019,AUG,20/08/19,LCC,ASTREOPORA,0,0
ATL,2,2019,AUG,20/08/19,LCC,CAULASTREA,0,0
ATL,2,2019,AUG,20/08/19,LCC,COELOSERIS,0,0
ATL,2,2019,AUG,20/08/19,LCC,COSCINARAEA,0,0
ATL,2,2019,AUG,20/08/19,LCC,CTENACTIS,0,0
ATL,2,2019,AUG,20/08/19,LCC,CYNARINA,0,0
ATL,2,2019,AUG,20/08/19,LCC,CYPHASTREA,0,0
ATL,2,2019,AUG,20/08/19,LCC,DIPLOASTREA,2,2
ATL,2,2019,AUG,20/08/19,LCC,DIPSASTRAEA,2,2
ATL,2,2019,AUG,20/08/19,LCC,ECHINOPHYLLIA,0,0
ATL,2,2019,AUG,20/08/19,LCC,ECHINOPORA,0,0
ATL,2,2019,AUG,20/08/19,LCC,EUPHYLLIA,0,0
ATL,2,2019,AUG,20/08/19,LCC,FAVITES,0,0
ATL,2,2019,AUG,20/08/19,LCC,FUNGIA,0,0
ATL,2,2019,AUG,20/08/19,LCC,GALAXEA,0,0
ATL,2,2019,AUG,20/08/19,LCC,GARDINEROSERIS,0,0
ATL,2,2019,AUG,20/08/19,LCC,GONIASTREA,3,3
ATL,2,2019,AUG,20/08/19,LCC,GONIOPORA,4,4
ATL,2,2019,AUG,20/08/19,LCC,HYDNOPHORA,0,0
ATL,2,2019,AUG,20/08/19,LCC,LEPTASTREA,0,0
ATL,2,2019,AUG,20/08/19,LCC,LEPTORIA,0,0
ATL,2,2019,AUG,20/08/19,LCC,LEPTOSERIS,0,0
ATL,2,2019,AUG,20/08/19,LCC,LITHOPHYLLON,0,0
ATL,2,2019,AUG,20/08/19,LCC,LOBOPHYLLIA,7,7
ATL,2,2019,AUG,20/08/19,LCC,MERULINA,0,0
ATL,2,2019,AUG,20/08/19,LCC,MONTIPORA,3,3
ATL,2,2019,AUG,20/08/19,LCC,OULOPHYLLIA,0,0
ATL,2,2019,AUG,20/08/19,LCC,PACHYSERIS,1,1
ATL,2,2019,AUG,20/08/19,LCC,PAVONA,0,0
ATL,2,2019,AUG,20/08/19,LCC,PECTINIA,0,0
ATL,2,2019,AUG,20/08/19,LCC,PHYSOGYRA,0,0
ATL,2,2019,AUG,20/08/19,LCC,PLATYGYRA,1,1
ATL,2,2019,AUG,20/08/19,LCC,PLEROGYRA,0,0
ATL,2,2019,AUG,20/08/19,LCC,POCILLOPORA,0,0
ATL,2,2019,AUG,20/08/19,LCC,PODOBACIA,0,0
ATL,2,2019,AUG,20/08/19,LCC,PORITES,26,26
ATL,2,2019,AUG,20/08/19,LCC,PSAMMOCORA,0,0
ATL,2,2019,AUG,20/08/19,LCC,SERIATOPORA,0,0
ATL,2,2019,AUG,20/08/19,LCC,STYLOPHORA,0,0
ATL,2,2019,AUG,20/08/19,LCC,TUBASTREA,0,0
ATL,2,2019,AUG,20/08/19,LCC,TURBINARIA,9,9
ATL,2,2019,AUG,20/08/19,OTHER,ANEMONE,0,0
ATL,2,2019,AUG,20/08/19,OTHER,CLAM,0,0
ATL,2,2019,AUG,20/08/19,OTHER,OTHER LIFE,0,0
ATL,2,2019,AUG,20/08/19,OTHER,SEA CUCUMBER,0,0
ATL,2,2019,AUG,20/08/19,OTHER,SPONGE,0,0
ATL,2,2019,AUG,20/08/19,OTHER,URCHIN,0,0
ATL,2,2019,AUG,20/08/19,OTHER,ZOANTHIDS,0,0
ATL,2,2019,AUG,20/08/19,ROCK,ROCK,0,0
ATL,2,2019,AUG,20/08/19,RUBBLE,RUBBLE,0,0
ATL,2,2019,AUG,20/08/19,SAND,SAND,6,6
ATL,2,2019,AUG,20/08/19,SC,SOFT CORAL,0,0
ATL,2,2019,AUG,20/08/19,SEDIMENT,SEDIMENT,0,0
ATL,2,2019,AUG,29/08/19,ALGAE,ALGAE,0,0
ATL,2,2019,AUG,29/08/19,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
ATL,2,2019,AUG,29/08/19,DCA,DCA,38,37.6
ATL,2,2019,AUG,29/08/19,LCC,ACANTHASTREA,0,0
ATL,2,2019,AUG,29/08/19,LCC,ACROPORA,1,1
ATL,2,2019,AUG,29/08/19,LCC,ALVEOPORA,0,0
ATL,2,2019,AUG,29/08/19,LCC,ASTREA,0,0
ATL,2,2019,AUG,29/08/19,LCC,ASTREOPORA,0,0
ATL,2,2019,AUG,29/08/19,LCC,CAULASTREA,0,0
ATL,2,2019,AUG,29/08/19,LCC,COELOSERIS,0,0
ATL,2,2019,AUG,29/08/19,LCC,COSCINARAEA,0,0
ATL,2,2019,AUG,29/08/19,LCC,CTENACTIS,0,0
ATL,2,2019,AUG,29/08/19,LCC,CYNARINA,0,0
ATL,2,2019,AUG,29/08/19,LCC,CYPHASTREA,0,0
ATL,2,2019,AUG,29/08/19,LCC,DIPLOASTREA,3,3
ATL,2,2019,AUG,29/08/19,LCC,DIPSASTRAEA,0,0
ATL,2,2019,AUG,29/08/19,LCC,ECHINOPHYLLIA,0,0
ATL,2,2019,AUG,29/08/19,LCC,ECHINOPORA,0,0
ATL,2,2019,AUG,29/08/19,LCC,EUPHYLLIA,0,0
ATL,2,2019,AUG,29/08/19,LCC,FAVITES,1,1
ATL,2,2019,AUG,29/08/19,LCC,FUNGIA,0,0
ATL,2,2019,AUG,29/08/19,LCC,GALAXEA,0,0
ATL,2,2019,AUG,29/08/19,LCC,GARDINEROSERIS,0,0
ATL,2,2019,AUG,29/08/19,LCC,GONIASTREA,6,5.9
ATL,2,2019,AUG,29/08/19,LCC,GONIOPORA,1,1
ATL,2,2019,AUG,29/08/19,LCC,HYDNOPHORA,0,0
ATL,2,2019,AUG,29/08/19,LCC,LEPTASTREA,0,0
ATL,2,2019,AUG,29/08/19,LCC,LEPTORIA,0,0
ATL,2,2019,AUG,29/08/19,LCC,LEPTOSERIS,0,0
ATL,2,2019,AUG,29/08/19,LCC,LITHOPHYLLON,0,0
ATL,2,2019,AUG,29/08/19,LCC,LOBOPHYLLIA,6,5.9
ATL,2,2019,AUG,29/08/19,LCC,MERULINA,0,0
ATL,2,2019,AUG,29/08/19,LCC,MONTIPORA,12,11.9
ATL,2,2019,AUG,29/08/19,LCC,OULOPHYLLIA,0,0
ATL,2,2019,AUG,29/08/19,LCC,PACHYSERIS,0,0
ATL,2,2019,AUG,29/08/19,LCC,PAVONA,1,1
ATL,2,2019,AUG,29/08/19,LCC,PECTINIA,0,0
ATL,2,2019,AUG,29/08/19,LCC,PHYSOGYRA,0,0
ATL,2,2019,AUG,29/08/19,LCC,PLATYGYRA,0,0
ATL,2,2019,AUG,29/08/19,LCC,PLEROGYRA,0,0
ATL,2,2019,AUG,29/08/19,LCC,POCILLOPORA,0,0
ATL,2,2019,AUG,29/08/19,LCC,PODOBACIA,0,0
ATL,2,2019,AUG,29/08/19,LCC,PORITES,21,20.8
ATL,2,2019,AUG,29/08/19,LCC,PSAMMOCORA,0,0
ATL,2,2019,AUG,29/08/19,LCC,SERIATOPORA,0,0
ATL,2,2019,AUG,29/08/19,LCC,STYLOPHORA,0,0
ATL,2,2019,AUG,29/08/19,LCC,TUBASTREA,0,0
ATL,2,2019,AUG,29/08/19,LCC,TURBINARIA,3,3
ATL,2,2019,AUG,29/08/19,OTHER,ANEMONE,0,0
